Date,Year,Month,Max_Temp,Min_Temp,Avg_Temp,Rainfall
1955-05-27,1955,5,32.90000153,20.37999916,26.640000344999997,0.0
1955-05-28,1955,5,31.25,20.71999931,25.984999655,0.0
1955-05-29,1955,5,31.53000069,19.71999931,25.625,0.0
1955-05-30,1955,5,30.80999947,20.61000061,25.71000004,0.0
1955-05-31,1955,5,29.29999924,21.25,25.27499962,0.0
1955-01-06,1955,1,30.54999924,21.47999954,26.01499939,0.0
1955-02-06,1955,2,31.27000046,21.20999908,26.239999769999997,0.0
1955-03-06,1955,3,31.38999939,20.64999962,26.019999505,0.0
1955-04-06,1955,4,31.14999962,20.45999908,25.80499935,0.0
1955-05-06,1955,5,30.70999908,20.30999947,25.509999275,0.0
1955-06-06,1955,6,31.05999947,21.10000038,26.079999925000003,0.0
1955-07-06,1955,7,31.97999954,21.72999954,26.85499954,0.0
1955-08-06,1955,8,32.13999939,21.52000046,26.829999925,0.0
1955-09-06,1955,9,31.40999985,21.34000015,26.375,9.852946281
1955-10-06,1955,10,29.54999924,20.44000053,24.994999885,7.215983868
1955-11-06,1955,11,29.09000015,20.27000046,24.680000305,11.46902847
1955-12-06,1955,12,28.96999931,20.26000023,24.614999769999997,6.84594965
1955-06-13,1955,6,29.54000092,20.43000031,24.985000615,18.95351219
1955-06-14,1955,6,29.21999931,20.19000053,24.70499992,0.508591533
1955-06-15,1955,6,30.17000008,20.71999931,25.444999695,0.0
1955-06-16,1955,6,29.86000061,20.05999947,24.96000004,2.64750886
1955-06-17,1955,6,28.43000031,20.18000031,24.30500031,8.655464172
1955-06-18,1955,6,28.78000069,20.30999947,24.54500008,0.0
1955-06-19,1955,6,29.59000015,21.32999992,25.460000035,0.0
1955-06-20,1955,6,29.88999939,20.67000008,25.279999735,0.0
1955-06-21,1955,6,29.15999985,20.48999977,24.82499981,2.289737225
1955-06-22,1955,6,28.68000031,20.87000084,24.775000575,8.854804039
1955-06-23,1955,6,27.10000038,20.14999962,23.625,5.42777586
1955-06-24,1955,6,26.62000084,19.06999969,22.845000265,3.343178034
1955-06-25,1955,6,25.79000092,19.64999962,22.72000027,0.909502685
1955-06-26,1955,6,27.47999954,20.12000084,23.80000019,0.720846474
1955-06-27,1955,6,29.46999931,20.30999947,24.88999939,1.390150189
1955-06-28,1955,6,27.29999924,20.0,23.64999962,0.0
1955-06-29,1955,6,27.60000038,20.54999924,24.07499981,2.308048248
1955-06-30,1955,6,27.80999947,20.45000076,24.130000115,8.889481544
1955-01-07,1955,1,28.19000053,20.60000038,24.395000455,1.152036667
1955-02-07,1955,2,28.47999954,20.61000061,24.545000075,2.848112583
1955-03-07,1955,3,28.56999969,20.63999939,24.60499954,0.0
1955-04-07,1955,4,28.77000046,20.52000046,24.64500046,0.0
1955-05-07,1955,5,28.20999908,20.55999947,24.384999275,0.0
1955-06-07,1955,6,29.03000069,20.51000023,24.77000046,0.0
1955-07-07,1955,7,29.04000092,20.48999977,24.765000345,0.0
1955-08-07,1955,8,29.55999947,20.12999916,24.844999315000003,0.0
1955-09-07,1955,9,28.86000061,20.52000046,24.690000535,0.0
1955-10-07,1955,10,30.07999992,20.62999916,25.35499954,0.0
1955-11-07,1955,11,29.79999924,20.70000076,25.25,0.0
1955-12-07,1955,12,30.01000023,20.85000038,25.430000305,1.394570827
1955-07-13,1955,7,29.44000053,21.46999931,25.45499992,0.0
1955-07-14,1955,7,30.69000053,20.54000092,25.615000725,0.0
1955-07-15,1955,7,28.37999916,20.76000023,24.569999695,0.0
1955-07-16,1955,7,31.23999977,20.53000069,25.885000230000003,17.5066433
1955-07-17,1955,7,29.29999924,20.52000046,24.90999985,7.025582314
1955-07-18,1955,7,28.93000031,20.04999924,24.489999775,17.9857769
1955-07-19,1955,7,28.17000008,20.48999977,24.329999925000003,0.678122044
1955-07-20,1955,7,28.40999985,20.34000015,24.375,0.0
1955-07-21,1955,7,28.5,20.12000084,24.31000042,0.607028663
1955-07-22,1955,7,30.14999962,20.64999962,25.39999962,1.682708621
1955-07-23,1955,7,29.01000023,20.64999962,24.829999925,0.949370861
1955-07-24,1955,7,28.42000008,19.97999954,24.19999981,38.74291992
1955-07-25,1955,7,26.82999992,19.40999985,23.119999885,0.0
1955-07-26,1955,7,26.89999962,20.10000038,23.5,0.0
1955-07-27,1955,7,28.81999969,20.28000069,24.55000019,13.1774435
1955-07-28,1955,7,29.0,20.45999908,24.72999954,1.077985287
1955-07-29,1955,7,28.02000046,20.44000053,24.230000495,3.456110239
1955-07-30,1955,7,25.98999977,19.14999962,22.569999695,7.428966522
1955-07-31,1955,7,24.18000031,19.13999939,21.65999985,1.343488693
1955-01-08,1955,1,26.03000069,19.62999916,22.829999925000003,11.67148972
1955-02-08,1955,2,25.77000046,20.06999969,22.920000074999997,1.073314309
1955-03-08,1955,3,26.72999954,19.71999931,23.224999425,0.0
1955-04-08,1955,4,24.70999908,20.15999985,22.434999464999997,5.155246735
1955-05-08,1955,5,28.29999924,19.95999908,24.129999159999997,0.0
1955-06-08,1955,6,27.85000038,20.53000069,24.190000535000003,0.678122044
1955-07-08,1955,7,29.22999954,20.59000015,24.909999845,0.0
1955-08-08,1955,8,28.72999954,20.56999969,24.649999615,0.0
1955-09-08,1955,9,27.75,19.76000023,23.755000115,0.0
1955-10-08,1955,10,28.63999939,19.69000053,24.16499996,0.0
1955-11-08,1955,11,28.54000092,20.35000038,24.44500065,0.0
1955-12-08,1955,12,28.04999924,19.84000015,23.944999695,21.36168289
1955-08-13,1955,8,24.46999931,19.48999977,21.97999954,15.61109543
1955-08-14,1955,8,27.69000053,19.95999908,23.824999804999997,3.397185087
1955-08-15,1955,8,27.54999924,20.17000008,23.85999966,0.0
1955-08-16,1955,8,26.69000053,19.05999947,22.875,46.02261734
1955-08-17,1955,8,26.35000038,19.85000038,23.10000038,0.0
1955-08-18,1955,8,26.38999939,19.45999908,22.924999235,0.0
1955-08-19,1955,8,27.12999916,19.44000053,23.284999845,0.0
1955-08-20,1955,8,26.64999962,20.45000076,23.55000019,0.0
1955-08-21,1955,8,25.21999931,19.47999954,22.349999425,1.017183065
1955-08-22,1955,8,26.27000046,19.77000046,23.02000046,8.384214401
1955-08-23,1955,8,27.59000015,19.92000008,23.755000115,11.03630447
1955-08-24,1955,8,25.75,19.76000023,22.755000115,7.960953712
1955-08-25,1955,8,26.61000061,20.35000038,23.480000495,8.187073708
1955-08-26,1955,8,27.09000015,20.01000023,23.55000019,2.191778183
1955-08-27,1955,8,26.12999916,20.11000061,23.119999885,8.153990746
1955-08-28,1955,8,26.59000015,19.70999908,23.149999615,0.0
1955-08-29,1955,8,27.85000038,20.07999992,23.96500015,0.0
1955-08-30,1955,8,28.34000015,20.19000053,24.26500034,1.152036667
1955-08-31,1955,8,27.21999931,19.95000076,23.585000035,2.304073334
1955-01-09,1955,1,29.0,20.23999977,24.619999885,0.0
1955-02-09,1955,2,28.62000084,20.47999954,24.55000019,9.458827972
1955-03-09,1955,3,27.88999939,20.43000031,24.15999985,2.237802744
1955-04-09,1955,4,27.79999924,20.42000008,24.10999966,2.576863766
1955-05-09,1955,5,26.72999954,20.11000061,23.420000075,3.288892031
1955-06-09,1955,6,28.20000076,20.39999962,24.30000019,0.909502685
1955-07-09,1955,7,27.64999962,20.5,24.07499981,3.850228071
1955-08-09,1955,8,27.63999939,20.0,23.819999695,3.187173605
1955-09-09,1955,9,28.06999969,20.54000092,24.305000305,1.152036667
1955-10-09,1955,10,28.36000061,20.77000046,24.565000535,0.0
1955-11-09,1955,11,29.18000031,20.73999977,24.96000004,0.0
1955-12-09,1955,12,29.40999985,21.20999908,25.309999464999997,2.407333136
1955-09-13,1955,9,29.94000053,20.85000038,25.395000455,25.3259697
1955-09-14,1955,9,28.98999977,21.37000084,25.180000305,24.668396
1955-09-15,1955,9,29.98999977,21.26000023,25.625,0.440779328
1955-09-16,1955,9,30.38999939,21.12000084,25.755000115,1.546154618
1955-09-17,1955,9,30.30999947,21.37999916,25.844999315000003,1.390150189
1955-09-18,1955,9,30.35000038,21.34000015,25.845000265000003,1.152036667
1955-09-19,1955,9,29.70000076,21.45000076,25.57500076,0.0
1955-09-20,1955,9,29.93000031,20.32999992,25.130000115,16.22895622
1955-09-21,1955,9,29.25,21.10000038,25.17500019,24.86525726
1955-09-22,1955,9,29.70999908,21.70000076,25.70499992,13.43089104
1955-09-23,1955,9,28.78000069,21.29000092,25.035000805000003,0.0
1955-09-24,1955,9,29.10000038,20.70000076,24.900000570000003,16.62821198
1955-09-25,1955,9,29.37000084,20.69000053,25.030000684999997,0.0
1955-09-26,1955,9,28.88999939,20.36000061,24.625,31.14201164
1955-09-27,1955,9,28.75,20.22999954,24.48999977,34.98968887
1955-09-28,1955,9,28.81999969,20.20999908,24.514999385,13.4107666
1955-09-29,1955,9,27.97999954,20.37999916,24.179999350000003,13.20075417
1955-09-30,1955,9,26.97999954,20.95999908,23.96999931,0.0
1955-01-10,1955,1,26.90999985,20.90999985,23.90999985,0.0
1955-02-10,1955,2,27.10000038,20.30999947,23.704999925000003,0.0
1955-03-10,1955,3,27.95999908,19.97999954,23.96999931,0.0
1955-04-10,1955,4,28.59000015,19.62999916,24.109999655000003,0.0
1955-05-10,1955,5,28.51000023,20.15999985,24.335000039999997,0.0
1955-06-10,1955,6,27.70000076,19.20000076,23.45000076,0.0
1955-07-10,1955,7,28.35000038,20.12999916,24.23999977,0.0
1955-08-10,1955,8,27.63999939,20.59000015,24.11499977,0.0
1955-09-10,1955,9,28.87999916,20.04999924,24.4649992,23.00351906
1955-10-10,1955,10,28.54999924,19.62999916,24.0899992,0.0
1955-11-10,1955,11,28.23999977,19.37000084,23.805000305,0.0
1955-12-10,1955,12,28.60000038,19.73999977,24.170000075,0.0
1955-10-13,1955,10,28.77000046,19.59000015,24.180000305,1.390150189
1955-10-14,1955,10,29.03000069,19.92000008,24.475000385,0.0
1955-10-15,1955,10,29.20000076,20.17000008,24.68500042,0.0
1955-10-16,1955,10,29.30999947,20.78000069,25.04500008,0.0
1955-10-17,1955,10,28.69000053,19.95999908,24.324999804999997,1.288431883
1955-10-18,1955,10,27.35000038,20.45999908,23.90499973,13.92077446
1955-10-19,1955,10,28.42000008,20.0,24.21000004,36.78643799
1955-10-20,1955,10,27.71999931,19.88999939,23.80499935,58.36170959
1955-10-21,1955,10,27.12000084,19.57999992,23.350000379999997,2.698191166
1955-10-22,1955,10,27.5,20.27000046,23.88500023,0.0
1955-10-23,1955,10,27.67000008,20.21999931,23.944999695,0.0
1955-10-24,1955,10,28.84000015,20.54000092,24.690000535000003,0.0
1955-10-25,1955,10,28.82999992,20.79999924,24.81499958,0.0
1955-10-26,1955,10,28.73999977,20.27000046,24.505000115,21.75570297
1955-10-27,1955,10,27.76000023,20.92000008,24.340000155,0.77984035
1955-10-28,1955,10,28.06999969,19.97999954,24.024999615,0.0
1955-10-29,1955,10,26.87000084,19.81999969,23.345000265,1.359531522
1955-10-30,1955,10,28.05999947,20.13999939,24.09999943,0.0
1955-10-31,1955,10,27.63999939,19.87000084,23.755000115,0.0
1955-01-11,1955,1,28.42000008,19.59000015,24.005000115,10.90206146
1955-02-11,1955,2,27.59000015,19.13999939,23.36499977,21.61680603
1955-03-11,1955,3,26.80999947,19.42000008,23.114999775,0.0
1955-04-11,1955,4,26.09000015,18.37999916,22.234999655000003,0.0
1955-05-11,1955,5,25.36000061,19.37000084,22.365000725,0.0
1955-06-11,1955,6,24.61000061,19.13999939,21.875,0.0
1955-07-11,1955,7,24.32999992,17.45999908,20.894999499999997,0.0
1955-08-11,1955,8,26.45999908,16.62000084,21.53999996,0.0
1955-09-11,1955,9,27.29000092,16.0,21.64500046,0.0
1955-10-11,1955,10,26.20999908,15.36999989,20.789999485,0.0
1955-11-11,1955,11,26.96999931,16.0,21.484999655,0.0
1955-12-11,1955,12,26.79000092,16.92000008,21.855000500000003,0.0
1955-11-13,1955,11,27.76000023,16.45999908,22.109999655,0.0
1955-11-14,1955,11,27.09000015,16.10000038,21.595000265000003,0.0
1955-11-15,1955,11,28.04999924,16.11000061,22.079999925,0.0
1955-11-16,1955,11,27.13999939,15.60000038,21.369999885,0.0
1955-11-17,1955,11,26.37000084,15.34000015,20.855000495,0.0
1955-11-18,1955,11,27.39999962,15.30000019,21.349999905,0.0
1955-11-19,1955,11,27.21999931,18.06999969,22.644999499999997,0.0
1955-11-20,1955,11,26.94000053,17.87999916,22.409999845,0.0
1955-11-21,1955,11,25.81999969,17.67000008,21.744999885,0.0
1955-11-22,1955,11,26.51000023,16.84000015,21.67500019,0.0
1955-11-23,1955,11,24.93000031,18.12999916,21.529999735,5.150900364
1955-11-24,1955,11,24.52000046,18.98999977,21.755000115,7.836412907
1955-11-25,1955,11,25.63999939,18.45000076,22.045000075,0.0
1955-11-26,1955,11,26.46999931,18.01000023,22.239999769999997,0.0
1955-11-27,1955,11,26.46999931,16.27000046,21.369999885,0.0
1955-11-28,1955,11,27.0,16.19000053,21.595000265,0.0
1955-11-29,1955,11,26.54000092,17.20999908,21.875,0.0
1955-11-30,1955,11,26.25,19.27000046,22.76000023,0.0
1955-01-12,1955,1,27.01000023,16.56999969,21.78999996,1.627492905
1955-02-12,1955,2,26.86000061,16.63999939,21.75,0.0
1955-03-12,1955,3,26.76000023,16.70000076,21.730000495,8.710913658
1955-04-12,1955,4,26.57999992,17.05999947,21.819999695,0.0
1955-05-12,1955,5,26.39999962,16.88999939,21.644999505,0.0
1955-06-12,1955,6,26.81999969,16.51000023,21.66499996,0.0
1955-07-12,1955,7,26.69000053,16.17000008,21.430000305,0.0
1955-08-12,1955,8,26.62999916,16.25,21.43999958,0.0
1955-09-12,1955,9,26.44000053,16.12000084,21.280000684999997,0.0
1955-10-12,1955,10,26.80999947,16.20999908,21.509999275,0.0
1955-11-12,1955,11,26.81999969,16.18000031,21.5,0.0
1955-12-12,1955,12,26.70000076,16.06999969,21.385000225,0.0
1955-12-13,1955,12,26.52000046,16.27000046,21.39500046,0.0
1955-12-14,1955,12,24.89999962,15.39999962,20.14999962,0.0
1955-12-15,1955,12,24.37000084,14.39999962,19.38500023,0.0
1955-12-16,1955,12,26.06999969,14.73999977,20.40499973,0.0
1955-12-17,1955,12,26.13999939,14.76000023,20.44999981,0.0
1955-12-18,1955,12,26.61000061,14.40999985,20.51000023,0.0
1955-12-19,1955,12,25.89999962,13.19999981,19.549999715,0.0
1955-12-20,1955,12,26.04999924,13.85999966,19.95499945,0.0
1955-12-21,1955,12,24.82999992,13.96000004,19.39499998,0.0
1955-12-22,1955,12,25.15999985,15.10000038,20.130000115,0.0
1955-12-23,1955,12,24.85000038,14.39999962,19.625,0.0
1955-12-24,1955,12,24.92000008,13.18999958,19.05499983,0.0
1955-12-25,1955,12,24.87000084,13.77000046,19.32000065,0.0
1955-12-26,1955,12,25.52000046,15.27000046,20.39500046,0.0
1955-12-27,1955,12,26.20000076,16.55999947,21.380000115,0.0
1955-12-28,1955,12,25.55999947,15.10999966,20.334999565,0.0
1955-12-29,1955,12,25.63999939,14.76000023,20.19999981,0.0
1955-12-30,1955,12,25.38999939,13.47999954,19.434999465,0.0
1955-12-31,1955,12,25.55999947,14.10999966,19.834999565,0.0
1956-01-01,1956,1,27.07999992,15.22999954,21.15499973,0.0
1956-02-01,1956,2,27.19000053,15.11999989,21.15500021,0.0
1956-03-01,1956,3,27.17000008,15.19999981,21.184999945,0.0
1956-04-01,1956,4,27.36000061,15.18999958,21.275000095,0.0
1956-05-01,1956,5,27.27000046,15.02000046,21.14500046,0.0
1956-06-01,1956,6,27.19000053,15.10999966,21.150000095,0.0
1956-07-01,1956,7,27.22999954,15.03999996,21.13499975,0.0
1956-08-01,1956,8,27.12999916,15.42000008,21.27499962,0.0
1956-09-01,1956,9,27.29000092,16.43000031,21.860000615,0.0
1956-10-01,1956,10,27.72999954,16.06999969,21.899999615,0.0
1956-11-01,1956,11,27.37999916,17.18000031,22.279999735,0.0
1956-12-01,1956,12,27.29000092,16.21999931,21.755000115,0.0
1956-01-13,1956,1,25.73999977,17.45999908,21.599999425,0.0
1956-01-14,1956,1,27.29999924,15.80000019,21.549999715,0.0
1956-01-15,1956,1,27.61000061,15.19999981,21.40500021,0.0
1956-01-16,1956,1,27.54000092,14.98999977,21.265000345,0.0
1956-01-17,1956,1,27.20999908,14.84000015,21.024999615,0.0
1956-01-18,1956,1,27.11000061,13.55000019,20.3300004,0.0
1956-01-19,1956,1,27.18000031,13.52000046,20.350000385,0.0
1956-01-20,1956,1,28.54000092,15.23999977,21.890000345,0.0
1956-01-21,1956,1,28.22999954,15.39000034,21.80999994,0.0
1956-01-22,1956,1,27.92000008,14.98999977,21.454999925000003,0.0
1956-01-23,1956,1,27.03000069,14.09000015,20.56000042,0.0
1956-01-24,1956,1,26.25,14.14000034,20.19500017,0.0
1956-01-25,1956,1,26.04999924,13.18999958,19.61999941,0.0
1956-01-26,1956,1,26.10000038,14.56000042,20.3300004,0.0
1956-01-27,1956,1,26.77000046,13.97000027,20.370000365,0.0
1956-01-28,1956,1,27.38999939,16.25,21.819999695,0.0
1956-01-29,1956,1,28.13999939,18.53000069,23.33500004,0.0
1956-01-30,1956,1,27.77000046,19.26000023,23.515000344999997,0.0
1956-01-31,1956,1,28.40999985,18.26000023,23.335000039999997,0.0
1956-01-02,1956,1,29.65999985,19.19000053,24.42500019,0.0
1956-02-02,1956,2,29.29000092,18.82999992,24.06000042,0.0
1956-03-02,1956,3,29.06999969,18.84000015,23.95499992,0.0
1956-04-02,1956,4,29.86000061,18.03000069,23.94500065,0.0
1956-05-02,1956,5,29.26000023,17.19000053,23.225000379999997,0.0
1956-06-02,1956,6,28.84000015,15.88000011,22.36000013,0.0
1956-07-02,1956,7,28.34000015,17.44000053,22.89000034,0.0
1956-08-02,1956,8,27.95000076,16.96999931,22.460000035,0.0
1956-09-02,1956,9,27.70999908,16.32999992,22.019999499999997,0.0
1956-10-02,1956,10,28.75,15.93999958,22.34499979,0.0
1956-11-02,1956,11,28.15999985,16.0,22.079999925,0.0
1956-12-02,1956,12,28.86000061,14.89999962,21.880000115,0.0
1956-02-13,1956,2,28.35000038,15.10999966,21.73000002,0.0
1956-02-14,1956,2,28.17000008,13.97999954,21.07499981,0.0
1956-02-15,1956,2,28.15999985,14.14999962,21.154999734999997,0.0
1956-02-16,1956,2,28.92000008,15.25,22.08500004,0.0
1956-02-17,1956,2,28.96999931,14.56000042,21.764999865,0.0
1956-02-18,1956,2,29.94000053,13.96000004,21.950000285,0.0
1956-02-19,1956,2,30.02000046,15.23999977,22.630000115,0.0
1956-02-20,1956,2,28.82999992,15.06999969,21.949999804999997,0.0
1956-02-21,1956,2,29.45000076,15.43000031,22.440000535000003,0.0
1956-02-22,1956,2,29.86000061,15.39999962,22.630000115,0.0
1956-02-23,1956,2,29.26000023,15.55000019,22.40500021,0.0
1956-02-24,1956,2,28.95000076,15.26000023,22.105000495,0.0
1956-02-25,1956,2,28.86000061,17.90999985,23.38500023,0.0
1956-02-26,1956,2,30.57999992,17.13999939,23.859999655,0.0
1956-02-27,1956,2,31.28000069,16.96999931,24.125,0.0
1956-02-28,1956,2,31.87999916,17.31999969,24.599999425,0.0
1956-02-29,1956,2,31.52000046,18.01000023,24.765000344999997,0.0
1956-01-03,1956,1,32.20000076,16.87999916,24.539999960000003,0.0
1956-02-03,1956,2,32.90000153,17.73999977,25.320000649999997,0.0
1956-03-03,1956,3,33.47999954,18.64999962,26.06499958,0.0
1956-04-03,1956,4,33.36999893,17.34000015,25.35499954,0.0
1956-05-03,1956,5,32.97000122,17.20999908,25.09000015,0.0
1956-06-03,1956,6,32.75,18.44000053,25.595000265,0.0
1956-07-03,1956,7,33.50999832,17.80999947,25.659998895,0.0
1956-08-03,1956,8,32.54999924,18.25,25.39999962,0.0
1956-09-03,1956,9,33.15999985,18.53000069,25.84500027,0.0
1956-10-03,1956,10,33.36000061,18.35000038,25.855000495,0.0
1956-11-03,1956,11,33.13999939,20.19000053,26.66499996,0.0
1956-12-03,1956,12,33.27000046,20.34000015,26.805000305,0.0
1956-03-13,1956,3,32.47999954,19.97999954,26.22999954,0.0
1956-03-14,1956,3,32.5,20.29999924,26.39999962,0.0
1956-03-15,1956,3,32.68999863,20.96999931,26.82999897,0.0
1956-03-16,1956,3,33.34999847,20.26000023,26.804999350000003,0.0
1956-03-17,1956,3,32.84999847,20.20999908,26.529998775000003,0.0
1956-03-18,1956,3,32.5,20.45999908,26.47999954,0.0
1956-03-19,1956,3,33.20999908,19.63999939,26.424999235,0.0
1956-03-20,1956,3,33.40000153,18.89999962,26.150000575,0.0
1956-03-21,1956,3,34.33000183,19.78000069,27.05500126,0.0
1956-03-22,1956,3,34.56999969,20.95999908,27.764999385000003,0.0
1956-03-23,1956,3,34.5,20.95000076,27.72500038,0.0
1956-03-24,1956,3,33.90000153,21.93000031,27.915000919999997,0.0
1956-03-25,1956,3,33.54999924,21.07999992,27.31499958,0.0
1956-03-26,1956,3,34.52999878,21.22999954,27.87999916,0.0
1956-03-27,1956,3,34.66999817,20.62000084,27.644999505,0.0
1956-03-28,1956,3,34.34000015,20.05999947,27.19999981,0.0
1956-03-29,1956,3,35.02000046,19.64999962,27.335000039999997,0.0
1956-03-30,1956,3,35.15999985,20.63999939,27.89999962,0.0
1956-03-31,1956,3,34.50999832,20.53000069,27.519999505,0.0
1956-01-04,1956,1,34.52000046,20.5,27.51000023,0.0
1956-02-04,1956,2,34.65000153,22.45999908,28.555000305,0.0
1956-03-04,1956,3,34.58000183,21.86000061,28.22000122,0.0
1956-04-04,1956,4,34.31000137,22.65999985,28.48500061,0.0
1956-05-04,1956,5,34.77999878,22.64999962,28.7149992,0.0
1956-06-04,1956,6,34.95000076,22.18000031,28.565000535000003,3.456110239
1956-07-04,1956,7,34.33000183,22.25,28.290000915,0.284544677
1956-08-04,1956,8,34.06999969,22.54999924,28.309999465,1.94027257
1956-09-04,1956,9,34.31999969,21.35000038,27.835000035,0.0
1956-10-04,1956,10,33.41999817,21.37000084,27.394999505,0.0
1956-11-04,1956,11,33.86000061,21.88999939,27.875,0.0
1956-12-04,1956,12,34.68000031,22.11000061,28.39500046,0.0
1956-04-13,1956,4,35.33000183,22.48999977,28.9100008,0.0
1956-04-14,1956,4,34.93000031,21.95000076,28.440000535,0.0
1956-04-15,1956,4,33.97999954,20.72999954,27.35499954,0.0
1956-04-16,1956,4,34.25,21.39999962,27.82499981,0.0
1956-04-17,1956,4,34.61999893,22.28000069,28.44999981,0.0
1956-04-18,1956,4,35.5,23.09000015,29.295000075,0.0
1956-04-19,1956,4,35.68999863,22.5,29.094999315,0.0
1956-04-20,1956,4,35.61999893,23.37999916,29.499999045000003,0.0
1956-04-21,1956,4,35.72999954,23.76000023,29.744999885,0.0
1956-04-22,1956,4,36.54000092,24.42000008,30.4800005,0.0
1956-04-23,1956,4,36.59000015,23.94000053,30.26500034,0.0
1956-04-24,1956,4,35.38999939,23.43000031,29.40999985,0.0
1956-04-25,1956,4,35.59999847,22.62000084,29.109999655000003,0.0
1956-04-26,1956,4,35.52000046,23.67000008,29.59500027,0.0
1956-04-27,1956,4,37.04999924,23.35000038,30.19999981,0.0
1956-04-28,1956,4,36.61999893,23.85000038,30.234999655000003,0.0
1956-04-29,1956,4,35.15000153,23.14999962,29.150000575,0.0
1956-04-30,1956,4,27.92000008,19.81999969,23.869999885,39.93392944
1956-01-05,1956,1,27.18000031,19.81999969,23.5,0.0
1956-02-05,1956,2,28.35000038,19.93000031,24.140000345,0.0
1956-03-05,1956,3,30.51000023,20.39999962,25.454999925,0.0
1956-04-05,1956,4,31.37999916,21.07999992,26.22999954,0.0
1956-05-05,1956,5,33.36000061,20.67000008,27.015000345,0.0
1956-06-05,1956,6,33.84999847,21.70000076,27.774999615000002,0.0
1956-07-05,1956,7,34.0,22.67000008,28.33500004,0.0
1956-08-05,1956,8,34.16999817,22.52000046,28.344999315,0.0
1956-09-05,1956,9,34.88000107,22.04999924,28.465000155,0.0
1956-10-05,1956,10,35.61999893,23.38999939,29.50499916,0.0
1956-11-05,1956,11,35.18000031,23.36000061,29.27000046,0.0
1956-12-05,1956,12,35.00999832,23.03000069,29.019999505,0.0
1956-05-13,1956,5,35.0,22.38999939,28.694999695,0.0
1956-05-14,1956,5,34.36999893,23.18000031,28.774999620000003,0.0
1956-05-15,1956,5,32.93000031,22.79000092,27.860000614999997,0.0
1956-05-16,1956,5,33.43000031,22.32999992,27.880000114999998,0.0
1956-05-17,1956,5,32.90999985,21.84000015,27.375,9.907664299
1956-05-18,1956,5,33.68000031,22.92000008,28.300000195,14.55596542
1956-05-19,1956,5,33.45000076,22.14999962,27.80000019,0.0
1956-05-20,1956,5,32.68000031,20.79000092,26.735000614999997,1.152036667
1956-05-21,1956,5,31.54000092,20.87999916,26.21000004,18.0952816
1956-05-22,1956,5,30.70999908,21.46999931,26.089999194999997,0.0
1956-05-23,1956,5,32.00999832,21.92000008,26.9649992,31.23064232
1956-05-24,1956,5,30.21999931,20.52000046,25.369999885,0.0
1956-05-25,1956,5,29.29999924,20.35000038,24.82499981,0.0
1956-05-26,1956,5,28.80999947,20.12000084,24.465000155,11.59315872
1956-05-27,1956,5,28.53000069,21.82999992,25.180000305,0.0
1956-05-28,1956,5,28.03000069,20.95000076,24.490000725,0.0
1956-05-29,1956,5,28.76000023,20.25,24.505000115,0.0
1956-05-30,1956,5,28.84000015,21.55999947,25.19999981,0.0
1956-05-31,1956,5,29.61000061,21.52000046,25.565000535,0.0
1956-01-06,1956,1,28.39999962,20.67000008,24.53499985,0.0
1956-02-06,1956,2,29.73999977,20.82999992,25.284999845,0.0
1956-03-06,1956,3,30.79000092,21.69000053,26.240000725,0.0
1956-04-06,1956,4,30.04000092,20.21999931,25.130000115,2.152489662
1956-05-06,1956,5,29.63999939,21.32999992,25.484999655,6.03528595
1956-06-06,1956,6,29.62999916,21.21999931,25.424999235,12.42612267
1956-07-06,1956,7,30.46999931,20.46999931,25.46999931,0.440779328
1956-08-06,1956,8,29.85000038,21.43000031,25.640000345,0.0
1956-09-06,1956,9,29.09000015,21.19000053,25.14000034,17.42652893
1956-10-06,1956,10,29.93000031,21.62999916,25.779999735,0.0
1956-11-06,1956,11,30.45000076,20.59000015,25.520000455,0.0
1956-12-06,1956,12,31.45000076,21.35000038,26.400000570000003,0.0
1956-06-13,1956,6,31.84000015,21.0,26.420000075,0.0
1956-06-14,1956,6,32.13999939,19.97999954,26.059999465,45.79695892
1956-06-15,1956,6,27.75,20.01000023,23.880000115,0.0
1956-06-16,1956,6,28.36000061,20.90999985,24.63500023,2.719063044
1956-06-17,1956,6,29.43000031,21.04999924,25.239999775,2.719063044
1956-06-18,1956,6,28.63999939,20.70000076,24.670000075,3.649268866
1956-06-19,1956,6,29.06999969,20.52000046,24.795000074999997,17.34426689
1956-06-20,1956,6,28.31999969,20.22999954,24.274999615,0.0
1956-06-21,1956,6,29.64999962,20.89999962,25.27499962,0.0
1956-06-22,1956,6,29.85000038,20.43000031,25.140000345,4.001811504
1956-06-23,1956,6,30.52000046,20.14999962,25.335000039999997,4.543697357
1956-06-24,1956,6,28.48999977,19.62000084,24.055000305,2.152489662
1956-06-25,1956,6,25.85000038,19.94000053,22.895000455,1.017183065
1956-06-26,1956,6,24.68000031,18.96999931,21.82499981,0.0
1956-06-27,1956,6,24.54000092,18.97999954,21.760000230000003,0.0
1956-06-28,1956,6,24.79000092,18.79000092,21.79000092,3.113066196
1956-06-29,1956,6,24.60000038,18.79000092,21.69500065,20.93101311
1956-06-30,1956,6,24.29000092,18.68000031,21.485000615,5.644343376
1956-01-07,1956,1,25.87999916,19.62000084,22.75,0.440779328
1956-02-07,1956,2,25.14999962,19.97999954,22.56499958,0.0
